3839.28969	-0.13814
3838.80754	-0.14249
3838.32540	-0.14666
3837.84326	-0.14719
3837.36112	-0.14355
3836.87898	-0.13873
3836.39684	-0.13596
3835.91470	-0.13595
3835.43256	-0.13709
3834.95042	-0.13731
3834.46827	-0.13603
3833.98613	-0.13428
3833.50399	-0.13341
3833.02185	-0.13395
3832.53971	-0.13536
3832.05757	-0.13654
3831.57543	-0.13659
3831.09329	-0.13545
3830.61115	-0.13386
3830.12900	-0.13268
3829.64686	-0.13226
3829.16472	-0.13236
3828.68258	-0.13267
3828.20044	-0.13315
3827.71830	-0.13383
3827.23616	-0.13451
3826.75402	-0.13474
3826.27188	-0.13430
3825.78973	-0.13351
3825.30759	-0.13290
3824.82545	-0.13271
3824.34331	-0.13280
3823.86117	-0.13311
3823.37903	-0.13400
3822.89689	-0.13598
3822.41475	-0.13899
3821.93260	-0.14199
3821.45046	-0.14342
3820.96832	-0.14250
3820.48618	-0.13991
3820.00404	-0.13711
3819.52190	-0.13507
3819.03976	-0.13383
3818.55762	-0.13324
3818.07548	-0.13375
3817.59333	-0.13625
3817.11119	-0.14071
3816.62905	-0.14524
3816.14691	-0.14690
3815.66477	-0.14442
3815.18263	-0.13962
3814.70049	-0.13549
3814.21835	-0.13354
3813.73621	-0.13327
3813.25406	-0.13341
3812.77192	-0.13332
3812.28978	-0.13322
3811.80764	-0.13339
3811.32550	-0.13368
3810.84336	-0.13377
3810.36122	-0.13365
3809.87908	-0.13361
3809.39694	-0.13391
3808.91479	-0.13488
3808.43265	-0.13692
3807.95051	-0.14002
3807.46837	-0.14307
3806.98623	-0.14411
3806.50409	-0.14215
3806.02195	-0.13853
3805.53981	-0.13566
3805.05767	-0.13480
3804.57552	-0.13527
3804.09338	-0.13579
3803.61124	-0.13633
3803.12910	-0.13817
3802.64696	-0.14213
3802.16482	-0.14690
3801.68268	-0.14961
3801.20054	-0.14839
3800.71840	-0.14430
3800.23625	-0.13998
3799.75411	-0.13722
3799.27197	-0.13617
3798.78983	-0.13617
3798.30769	-0.13672
3797.82555	-0.13767
3797.34341	-0.13885
3796.86127	-0.13973
3796.37913	-0.13980
3795.89698	-0.13900
3795.41484	-0.13784
3794.93270	-0.13693
3794.45056	-0.13659
3793.96842	-0.13667
3793.48628	-0.13684
3793.00414	-0.13690
3792.52200	-0.13692
3792.03986	-0.13702
3791.55771	-0.13720
3791.07557	-0.13734
3790.59343	-0.13740
3790.11129	-0.13746
3789.62915	-0.13761
3789.14701	-0.13779
3788.66487	-0.13789
3788.18273	-0.13791
3787.70059	-0.13800
3787.21844	-0.13822
3786.73630	-0.13852
3786.25416	-0.13882
3785.77202	-0.13915
3785.28988	-0.13954
3784.80774	-0.13984
3784.32560	-0.13980
3783.84346	-0.13945
3783.36132	-0.13911
3782.87917	-0.13907
3782.39703	-0.13926
3781.91489	-0.13943
3781.43275	-0.13966
3780.95061	-0.14036
3780.46847	-0.14162
3779.98633	-0.14287
3779.50419	-0.14324
3779.02205	-0.14252
3778.53990	-0.14140
3778.05776	-0.14066
3777.57562	-0.14044
3777.09348	-0.14040
3776.61134	-0.14029
3776.12920	-0.14027
3775.64706	-0.14048
3775.16492	-0.14073
3774.68278	-0.14078
3774.20063	-0.14070
3773.71849	-0.14080
3773.23635	-0.14110
3772.75421	-0.14130
3772.27207	-0.14135
3771.78993	-0.14177
3771.30779	-0.14309
3770.82565	-0.14509
3770.34351	-0.14668
3769.86136	-0.14689
3769.37922	-0.14572
3768.89708	-0.14406
3768.41494	-0.14278
3767.93280	-0.14226
3767.45066	-0.14257
3766.96852	-0.14358
3766.48638	-0.14485
3766.00424	-0.14566
3765.52209	-0.14548
3765.03995	-0.14454
3764.55781	-0.14355
3764.07567	-0.14305
3763.59353	-0.14299
3763.11139	-0.14302
3762.62925	-0.14302
3762.14711	-0.14314
3761.66497	-0.14362
3761.18282	-0.14459
3760.70068	-0.14592
3760.21854	-0.14721
3759.73640	-0.14775
3759.25426	-0.14713
3758.77212	-0.14578
3758.28998	-0.14482
3757.80784	-0.14500
3757.32570	-0.14595
3756.84355	-0.14654
3756.36141	-0.14621
3755.87927	-0.14544
3755.39713	-0.14494
3754.91499	-0.14488
3754.43285	-0.14533
3753.95071	-0.14708
3753.46857	-0.15108
3752.98643	-0.15664
3752.50428	-0.16057
3752.02214	-0.15988
3751.54000	-0.15567
3751.05786	-0.15253
3750.57572	-0.15369
3750.09358	-0.15803
3749.61144	-0.16109
3749.12930	-0.15949
3748.64716	-0.15458
3748.16501	-0.15003
3747.68287	-0.14769
3747.20073	-0.14710
3746.71859	-0.14788
3746.23645	-0.15107
3745.75431	-0.15772
3745.27217	-0.16616
3744.79003	-0.17142
3744.30789	-0.16941
3743.82574	-0.16180
3743.34360	-0.15398
3742.86146	-0.14956
3742.37932	-0.14854
3741.89718	-0.14895
3741.41504	-0.14917
3740.93290	-0.14902
3740.45076	-0.14901
3739.96862	-0.14925
3739.48647	-0.14949
3739.00433	-0.14987
3738.52219	-0.15098
3738.04005	-0.15312
3737.55791	-0.15572
3737.07577	-0.15780
3736.59363	-0.15882
3736.11149	-0.15901
3735.62935	-0.15872
3735.14720	-0.15788
3734.66506	-0.15640
3734.18292	-0.15486
3733.70078	-0.15442
3733.21864	-0.15572
3732.73650	-0.15795
3732.25436	-0.15923
3731.77222	-0.15827
3731.29008	-0.15564
3730.80793	-0.15312
3730.32579	-0.15187
3729.84365	-0.15171
3729.36151	-0.15179
3728.87937	-0.15178
3728.39723	-0.15208
3727.91509	-0.15309
3727.43295	-0.15444
3726.95081	-0.15533
3726.46866	-0.15531
3725.98652	-0.15465
3725.50438	-0.15388
3725.02224	-0.15321
3724.54010	-0.15263
3724.05796	-0.15233
3723.57582	-0.15259
3723.09368	-0.15336
3722.61154	-0.15400
3722.12939	-0.15380
3721.64725	-0.15269
3721.16511	-0.15137
3720.68297	-0.15063
3720.20083	-0.15065
3719.71869	-0.15097
3719.23655	-0.15103
